Rent_Type,Title,Location,Bedrooms,Bathrooms,Rent,Availability_Month,Gender,Property_URL
Seat,Bachelor Seat Rent,"Adabor, Dhaka",1,1,2600,July,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/32622/bachelor
Room,Bachelor Room Rent,"Adabor, Dhaka",1,1,7400,July,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/32478/bachelor
Seat,Bachelor Seat Rent,"Adabor, Dhaka",1,1,1500,July,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/32472/bachelor
Seat,Bachelor Seat Rent,"Adabor, Dhaka",3,3,3100,July,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/32449/bachelor
Seat,Bachelor Seat Rent,"Adabor, Dhaka",3,2,2800,June,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/32106/bachelor
Room,Bachelor Room Rent,"Adabor, Dhaka",1,1,5500,June,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/32093/bachelor
Room,Bachelor Room Rent,"Adabor, Dhaka",1,1,8500,June,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/32066/bachelor
Room,Bachelor Room Rent,"Adabor, Dhaka",1,1,8500,June,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/31771/bachelor
Seat,Bachelor Seat Rent,"Adabor, Dhaka",3,2,3000,June,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/31505/bachelor
Seat,Bachelor Seat Rent,"Adabor, Dhaka",1,1,3500,June,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/31468/bachelor
Seat,Bachelor Seat Rent,"Adabor, Dhaka",3,2,3000,June,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/31261/bachelor
Flat,Bachelor House Rent,"Adabor, Dhaka",1,3,8500,June,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/31253/bachelor
Flat,Bachelor House Rent,"Adabor, Dhaka",2,3,3000,June,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/31252/bachelor
Flat,Bachelor House Rent,"Adabor, Dhaka",3,2,3000,June,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/31245/bachelor
Flat,Bachelor House Rent,"Adabor, Dhaka",3,2,3000,April,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/31038/bachelor
Flat,Bachelor House Rent,"Adabor, Dhaka",3,2,3000,April,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/30700/bachelor
Flat,Bachelor House Rent,"Adabor, Dhaka",3,2,2800,March,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/30503/bachelor
Flat,Bachelor House Rent,"Adabor, Dhaka",2,2,14000,September,Anyone,https://www.thetolet.com/bd/property-post/dhaka/adabor/6545/bachelor
